lap,tyre_age,compound_encoded,track_temperature,laps_total,track,lap_time
45,15,0,30,66,Barcelona,83.035
46,14,1,41,66,Barcelona,82.478
47,9,0,44,66,Barcelona,82.598
48,19,2,31,66,Barcelona,82.629
49,11,1,36,66,Barcelona,83.645
50,12,0,40,66,Barcelona,82.475
51,10,2,39,66,Barcelona,82.369
52,17,1,37,66,Barcelona,82.419
53,14,1,30,66,Barcelona,82.185
54,15,0,31,66,Barcelona,82.205
55,10,0,36,66,Barcelona,82.202
56,13,0,44,66,Barcelona,82.421
57,17,1,38,66,Barcelona,83.184
58,12,2,42,66,Barcelona,82.627
59,9,0,32,66,Barcelona,82.475
60,5,0,42,66,Barcelona,82.095
61,18,2,42,66,Barcelona,83.815
62,4,1,43,66,Barcelona,82.751
63,16,0,42,66,Barcelona,82.551
64,4,1,30,66,Barcelona,82.894
1,13,0,41,66,Barcelona,125.103
2,10,0,37,66,Barcelona,154.443
3,18,2,30,66,Barcelona,132.716
4,3,0,33,66,Barcelona,134.212
5,11,2,38,66,Barcelona,127.474
6,3,2,32,66,Barcelona,122.517
7,18,2,30,66,Barcelona,88.147
8,3,2,42,66,Barcelona,86.857
9,8,2,44,66,Barcelona,85.64
10,11,0,40,66,Barcelona,84.712
11,3,1,39,66,Barcelona,84.841
12,14,0,30,66,Barcelona,85.057
13,10,1,31,66,Barcelona,84.648
14,8,2,39,66,Barcelona,84.72
15,15,2,41,66,Barcelona,85.258
16,2,0,36,66,Barcelona,84.859
17,1,1,41,66,Barcelona,84.545
18,9,2,36,66,Barcelona,84.356
19,16,0,39,66,Barcelona,84.569
20,3,2,39,66,Barcelona,84.102
21,19,0,33,66,Barcelona,83.727
22,19,1,41,66,Barcelona,83.845
23,8,2,44,66,Barcelona,83.835
24,7,1,36,66,Barcelona,84.177
25,10,2,37,66,Barcelona,84.624
26,10,0,42,66,Barcelona,88.302
27,17,2,30,66,Barcelona,101.614
28,17,1,40,66,Barcelona,82.245
29,13,0,41,66,Barcelona,82.105
30,12,1,35,66,Barcelona,82.073
31,9,1,44,66,Barcelona,85.369
32,1,1,41,66,Barcelona,82.223
33,19,2,32,66,Barcelona,82.4
34,7,2,39,66,Barcelona,82.781
35,17,2,38,66,Barcelona,81.406
36,18,2,37,66,Barcelona,82.081
37,3,1,30,66,Barcelona,82.131
38,14,0,38,66,Barcelona,82.359
39,12,1,31,66,Barcelona,84.038
40,18,0,31,66,Barcelona,117.803
41,16,0,42,66,Barcelona,130.341
42,18,2,36,66,Barcelona,82.882
43,14,1,34,66,Barcelona,81.128
44,8,1,42,66,Barcelona,81.491
45,12,1,38,66,Barcelona,81.383
46,9,1,39,66,Barcelona,81.452
47,10,2,35,66,Barcelona,81.351
48,17,1,41,66,Barcelona,81.59
49,8,2,32,66,Barcelona,81.451
50,2,0,37,66,Barcelona,81.494
51,3,1,39,66,Barcelona,81.877
52,12,0,39,66,Barcelona,82.227
53,16,2,35,66,Barcelona,84.392
54,10,1,35,66,Barcelona,82.389
55,13,0,43,66,Barcelona,82.073
56,15,1,36,66,Barcelona,82.585
57,7,0,42,66,Barcelona,82.709
58,2,0,37,66,Barcelona,82.003
59,16,2,42,66,Barcelona,82.474
60,2,0,36,66,Barcelona,82.872
61,5,0,36,66,Barcelona,82.312
62,15,2,31,66,Barcelona,82.256
63,15,1,43,66,Barcelona,82.603
64,15,2,35,66,Barcelona,85.352
1,16,2,35,66,Barcelona,126.642
2,5,0,44,66,Barcelona,153.785
3,5,0,36,66,Barcelona,134.185
4,6,0,37,66,Barcelona,133.553
5,15,0,43,66,Barcelona,127.695
6,3,1,43,66,Barcelona,121.285
7,2,0,44,66,Barcelona,88.058
8,5,1,31,66,Barcelona,87.011
9,3,2,35,66,Barcelona,85.502
10,10,0,35,66,Barcelona,84.876
11,12,2,42,66,Barcelona,84.756
12,1,2,35,66,Barcelona,85.283
13,16,1,31,66,Barcelona,84.589
14,10,2,30,66,Barcelona,84.713
15,17,1,36,66,Barcelona,84.938
16,2,2,34,66,Barcelona,84.84
17,15,2,37,66,Barcelona,85.042
18,6,2,44,66,Barcelona,84.299
19,11,1,30,66,Barcelona,84.574
20,14,1,43,66,Barcelona,84.128
21,16,1,34,66,Barcelona,83.906
22,14,1,43,66,Barcelona,84.27
23,7,1,35,66,Barcelona,84.002
24,4,0,38,66,Barcelona,84.013
25,11,2,43,66,Barcelona,83.925
26,3,1,36,66,Barcelona,84.203
27,2,0,42,66,Barcelona,83.269
28,14,2,31,66,Barcelona,83.446
29,16,0,39,66,Barcelona,83.392
30,16,1,42,66,Barcelona,83.479
31,4,0,39,66,Barcelona,83.471
32,10,1,39,66,Barcelona,83.61
33,13,1,41,66,Barcelona,83.65
34,2,0,42,66,Barcelona,86.531
35,6,1,30,66,Barcelona,106.257
36,8,0,33,66,Barcelona,82.804
37,14,0,32,66,Barcelona,84.923
38,11,2,36,66,Barcelona,82.594
39,1,1,39,66,Barcelona,82.719
40,9,0,36,66,Barcelona,122.252
41,10,1,30,66,Barcelona,113.119
42,10,2,40,66,Barcelona,83.812
43,13,1,37,66,Barcelona,83.358
44,14,0,31,66,Barcelona,83.178
45,15,2,32,66,Barcelona,85.532
1,15,0,38,66,Barcelona,131.078
2,8,1,43,66,Barcelona,151.904
3,4,0,31,66,Barcelona,135.104
4,8,2,31,66,Barcelona,133.809
5,13,0,39,66,Barcelona,126.671
6,6,0,33,66,Barcelona,121.551
7,1,0,30,66,Barcelona,90.479
8,9,1,44,66,Barcelona,86.554
9,12,1,34,66,Barcelona,85.665
10,14,2,33,66,Barcelona,85.523
11,3,2,37,66,Barcelona,85.151
12,2,1,42,66,Barcelona,84.969
13,10,1,34,66,Barcelona,85.515
14,11,2,36,66,Barcelona,85.89
15,7,0,33,66,Barcelona,84.707
16,16,1,36,66,Barcelona,84.086
17,18,1,34,66,Barcelona,84.194
18,8,1,32,66,Barcelona,84.529
19,7,1,31,66,Barcelona,84.758
20,14,1,41,66,Barcelona,84.331
21,19,1,38,66,Barcelona,84.201
22,8,2,38,66,Barcelona,84.18
23,4,1,40,66,Barcelona,83.837
24,3,2,35,66,Barcelona,83.838
25,1,0,39,66,Barcelona,85.381
26,16,1,42,66,Barcelona,85.172
27,6,2,43,66,Barcelona,83.735
28,9,2,33,66,Barcelona,83.475
29,14,1,41,66,Barcelona,83.522
30,16,2,40,66,Barcelona,83.696
31,1,2,41,66,Barcelona,83.623
32,4,1,42,66,Barcelona,83.881
33,11,2,33,66,Barcelona,86.966
34,14,0,36,66,Barcelona,103.886
35,8,0,36,66,Barcelona,82.622
36,6,1,35,66,Barcelona,82.377
37,4,1,38,66,Barcelona,82.34
38,16,0,42,66,Barcelona,82.288
39,6,0,33,66,Barcelona,88.644
40,16,1,35,66,Barcelona,122.571
41,9,1,40,66,Barcelona,112.25
42,1,0,31,66,Barcelona,83.806
43,4,2,30,66,Barcelona,82.622
44,5,2,41,66,Barcelona,84.224
45,9,0,41,66,Barcelona,81.965
46,15,2,33,66,Barcelona,81.944
47,7,1,44,66,Barcelona,81.95
48,7,1,42,66,Barcelona,82.04
49,11,0,32,66,Barcelona,82.12
50,13,1,31,66,Barcelona,81.881
51,17,1,35,66,Barcelona,81.913
52,9,2,33,66,Barcelona,81.956
53,10,2,39,66,Barcelona,82.195
54,1,1,38,66,Barcelona,82.361
55,5,1,44,66,Barcelona,82.12
56,5,2,36,66,Barcelona,82.5
57,7,1,38,66,Barcelona,83.118
58,2,2,31,66,Barcelona,84.786
59,8,1,42,66,Barcelona,82.765
60,3,1,38,66,Barcelona,82.718
61,9,1,33,66,Barcelona,82.614
62,13,0,31,66,Barcelona,81.625
63,1,1,40,66,Barcelona,81.439
64,17,1,37,66,Barcelona,86.305
1,18,0,31,66,Barcelona,131.849
2,10,2,32,66,Barcelona,150.402
3,7,1,30,66,Barcelona,134.154
4,13,0,39,66,Barcelona,134.428
5,1,2,31,66,Barcelona,126.527
6,8,0,40,66,Barcelona,122.343
7,1,0,32,66,Barcelona,88.655
8,9,0,40,66,Barcelona,86.03
9,19,0,34,66,Barcelona,85.466
10,5,2,37,66,Barcelona,85.13
11,10,0,30,66,Barcelona,85.028
12,4,2,42,66,Barcelona,84.873
13,6,0,35,66,Barcelona,85.15
14,4,2,37,66,Barcelona,84.722
15,16,0,39,66,Barcelona,84.611
16,12,2,44,66,Barcelona,84.752
17,8,0,33,66,Barcelona,84.738
18,14,1,34,66,Barcelona,84.857
19,9,2,35,66,Barcelona,84.891
20,6,1,40,66,Barcelona,84.166
21,13,0,42,66,Barcelona,84.314
22,19,0,32,66,Barcelona,84.217
23,6,1,43,66,Barcelona,83.899
24,10,0,41,66,Barcelona,83.911
25,8,1,31,66,Barcelona,83.472
26,10,2,38,66,Barcelona,83.741
27,15,1,34,66,Barcelona,83.524
28,18,1,36,66,Barcelona,84.56
29,14,2,37,66,Barcelona,83.775
30,10,1,35,66,Barcelona,83.387
31,7,0,37,66,Barcelona,83.63
32,18,0,36,66,Barcelona,83.027
33,17,2,36,66,Barcelona,83.163
34,5,2,30,66,Barcelona,83.434
35,2,2,30,66,Barcelona,87.09
36,11,2,43,66,Barcelona,100.795
37,18,0,32,66,Barcelona,82.712
38,9,2,30,66,Barcelona,84.011
39,6,1,36,66,Barcelona,82.797
40,19,0,37,66,Barcelona,121.756
41,6,0,34,66,Barcelona,113.942
42,6,2,42,66,Barcelona,84.26
43,5,1,35,66,Barcelona,83.593
44,10,0,30,66,Barcelona,83.478
45,15,2,31,66,Barcelona,83.176
46,19,0,38,66,Barcelona,83.11
47,14,2,42,66,Barcelona,82.953
48,18,1,41,66,Barcelona,84.253
49,19,0,35,66,Barcelona,82.586
50,8,1,34,66,Barcelona,82.487
51,19,1,32,66,Barcelona,82.797
52,8,1,36,66,Barcelona,82.797
53,16,1,35,66,Barcelona,82.805
54,1,1,35,66,Barcelona,82.563
55,18,2,37,66,Barcelona,82.561
56,9,2,40,66,Barcelona,82.627
57,3,1,38,66,Barcelona,83.044
58,15,2,33,66,Barcelona,83.29
59,15,0,34,66,Barcelona,84.258
60,8,1,36,66,Barcelona,82.661
61,18,0,34,66,Barcelona,82.846
62,7,0,36,66,Barcelona,84.791
63,12,0,41,66,Barcelona,84.497
64,5,1,31,66,Barcelona,84.541
1,12,1,39,66,Barcelona,135.71
2,1,2,36,66,Barcelona,149.412
3,7,1,35,66,Barcelona,134.646
4,8,1,40,66,Barcelona,133.632
5,3,0,40,66,Barcelona,127.41
6,15,2,30,66,Barcelona,119.521
7,18,1,34,66,Barcelona,89.102
8,7,0,36,66,Barcelona,86.472
9,7,1,41,66,Barcelona,85.775
10,8,0,35,66,Barcelona,85.334
11,3,0,32,66,Barcelona,85.426
12,16,1,36,66,Barcelona,85.139
13,1,1,35,66,Barcelona,84.989
14,19,2,40,66,Barcelona,85.104
15,11,1,31,66,Barcelona,84.519
16,13,1,41,66,Barcelona,84.472
17,3,1,42,66,Barcelona,84.526
18,11,2,40,66,Barcelona,84.511
19,11,0,39,66,Barcelona,84.764
20,9,1,36,66,Barcelona,84.379
21,18,1,34,66,Barcelona,84.097
22,2,2,32,66,Barcelona,83.907
23,7,1,31,66,Barcelona,84.358
24,17,2,39,66,Barcelona,87.126
25,11,2,33,66,Barcelona,103.641
26,1,1,35,66,Barcelona,82.97
27,9,1,33,66,Barcelona,86.622
28,16,0,38,66,Barcelona,85.144
29,17,0,40,66,Barcelona,83.875
30,11,2,38,66,Barcelona,86.818
31,17,1,36,66,Barcelona,83.132
32,10,2,38,66,Barcelona,83.257
33,17,0,42,66,Barcelona,83.41
34,8,2,36,66,Barcelona,84.387
35,1,2,34,66,Barcelona,86.513
36,19,2,36,66,Barcelona,83.554
37,13,1,40,66,Barcelona,83.071
38,2,0,36,66,Barcelona,82.756
39,8,0,30,66,Barcelona,90.161
40,18,0,31,66,Barcelona,122.453
41,14,1,37,66,Barcelona,121.922
42,16,1,32,66,Barcelona,106.753
43,12,0,35,66,Barcelona,83.002
44,13,2,37,66,Barcelona,83.105
45,5,1,36,66,Barcelona,82.971
46,16,1,35,66,Barcelona,86.38
47,4,0,41,66,Barcelona,83.805
48,14,1,30,66,Barcelona,83.004
49,10,2,37,66,Barcelona,84.499
50,16,2,44,66,Barcelona,84.778
51,14,0,39,66,Barcelona,85.045
52,19,2,44,66,Barcelona,83.155
53,5,1,35,66,Barcelona,82.754
54,2,0,31,66,Barcelona,85.471
55,14,1,37,66,Barcelona,82.829
56,9,0,44,66,Barcelona,82.886
57,7,0,39,66,Barcelona,82.68
58,4,1,33,66,Barcelona,82.689
59,19,0,40,66,Barcelona,88.346
60,14,2,35,66,Barcelona,84.438
61,15,1,40,66,Barcelona,82.702
62,13,1,39,66,Barcelona,84.779
63,12,2,32,66,Barcelona,83.323
1,12,1,36,78,Monaco,82.199
2,17,1,33,78,Monaco,78.135
3,14,1,35,78,Monaco,77.81
4,9,0,32,78,Monaco,77.796
5,12,0,42,78,Monaco,77.549
6,10,0,44,78,Monaco,77.428
7,3,2,33,78,Monaco,77.074
8,7,1,39,78,Monaco,77.11
9,13,1,44,78,Monaco,76.872
10,12,2,43,78,Monaco,77.047
11,9,2,31,78,Monaco,76.435
12,18,0,43,78,Monaco,76.848
13,9,0,32,78,Monaco,75.562
14,2,1,35,78,Monaco,75.792
15,2,0,30,78,Monaco,75.734
16,12,2,39,78,Monaco,76.981
17,10,1,36,78,Monaco,92.58
18,3,0,38,78,Monaco,80.661
19,17,1,36,78,Monaco,78.043
20,2,1,30,78,Monaco,78.831
21,10,1,37,78,Monaco,78.395
22,16,2,30,78,Monaco,78.712
23,4,1,30,78,Monaco,78.281
24,6,1,41,78,Monaco,78.275
25,6,2,41,78,Monaco,79.188
26,16,1,34,78,Monaco,78.672
27,19,0,37,78,Monaco,79.356
28,16,2,42,78,Monaco,79.418
29,19,2,34,78,Monaco,78.302
30,10,0,43,78,Monaco,78.257
31,11,2,36,78,Monaco,79.126
32,1,0,36,78,Monaco,79.156
33,2,2,43,78,Monaco,78.896
34,2,1,39,78,Monaco,79.461
35,11,1,36,78,Monaco,79.565
36,19,1,43,78,Monaco,79.852
37,3,0,43,78,Monaco,80.049
38,5,0,30,78,Monaco,79.809
39,18,2,40,78,Monaco,79.642
40,8,0,36,78,Monaco,80.031
41,2,0,31,78,Monaco,79.553
42,5,0,38,78,Monaco,79.979
43,7,2,41,78,Monaco,79.954
44,15,1,37,78,Monaco,79.797
45,15,1,44,78,Monaco,79.296
46,11,0,42,78,Monaco,79.638
47,16,2,44,78,Monaco,79.632
48,13,1,40,78,Monaco,79.405
49,14,2,32,78,Monaco,79.71
50,9,0,35,78,Monaco,79.759
51,19,1,37,78,Monaco,79.386
52,2,1,37,78,Monaco,79.611
53,4,0,42,78,Monaco,79.228
54,17,1,37,78,Monaco,81.196
55,17,1,39,78,Monaco,79.231
56,8,1,39,78,Monaco,78.341
57,7,1,35,78,Monaco,78.321
58,18,0,40,78,Monaco,78.192
59,8,0,30,78,Monaco,78.332
60,6,2,40,78,Monaco,78.52
61,15,2,37,78,Monaco,78.419
62,16,2,33,78,Monaco,78.054
63,14,2,40,78,Monaco,77.859
64,17,1,32,78,Monaco,78.001
65,5,0,37,78,Monaco,77.895
66,14,1,41,78,Monaco,77.927
67,12,2,43,78,Monaco,77.62
68,9,1,39,78,Monaco,77.329
69,15,0,43,78,Monaco,77.644
70,17,1,42,78,Monaco,77.355
71,1,2,35,78,Monaco,77.707
72,6,1,44,78,Monaco,80.093
73,4,0,42,78,Monaco,106.5
74,4,1,33,78,Monaco,86.948
75,15,1,37,78,Monaco,77.301
76,18,2,39,78,Monaco,76.801
77,9,1,35,78,Monaco,76.957
78,19,1,42,78,Monaco,78.386
1,19,1,32,78,Monaco,83.334
2,2,0,44,78,Monaco,78.447
3,12,1,40,78,Monaco,78.088
4,19,1,42,78,Monaco,77.488
5,1,0,41,78,Monaco,77.827
6,6,0,34,78,Monaco,77.321
7,10,1,40,78,Monaco,77.256
8,12,1,39,78,Monaco,76.998
9,14,1,33,78,Monaco,77.264
10,18,2,37,78,Monaco,76.659
11,3,1,43,78,Monaco,76.644
12,19,1,43,78,Monaco,76.94
13,17,0,30,78,Monaco,76.139
14,11,1,42,78,Monaco,76.065
15,7,1,32,78,Monaco,76.539
16,18,0,33,78,Monaco,94.156
17,6,2,43,78,Monaco,78.172
18,19,1,40,78,Monaco,77.539
19,3,1,32,78,Monaco,77.875
20,7,1,37,78,Monaco,77.96
21,5,0,34,78,Monaco,78.481
22,11,2,41,78,Monaco,78.302
23,16,2,32,78,Monaco,78.288
24,5,1,41,78,Monaco,78.545
25,3,1,30,78,Monaco,78.717
26,14,2,44,78,Monaco,78.691
27,19,1,32,78,Monaco,79.274
28,19,0,33,78,Monaco,78.817
29,5,0,41,78,Monaco,78.038
30,14,1,36,78,Monaco,78.657
31,4,2,36,78,Monaco,79.103
32,13,2,42,78,Monaco,79.329
33,9,2,37,78,Monaco,78.919
34,9,1,34,78,Monaco,79.632
35,11,2,35,78,Monaco,79.775
36,13,0,31,78,Monaco,79.601
37,13,1,32,78,Monaco,80.137
38,6,1,34,78,Monaco,79.785
39,8,2,37,78,Monaco,79.786
40,3,0,39,78,Monaco,79.737
41,8,2,30,78,Monaco,79.859
42,19,1,34,78,Monaco,79.808
43,10,2,40,78,Monaco,79.938
44,2,1,39,78,Monaco,79.768
45,5,1,44,78,Monaco,79.566
46,3,1,33,78,Monaco,79.525
47,15,1,39,78,Monaco,79.486
48,13,2,41,78,Monaco,79.354
49,14,1,44,78,Monaco,79.682
50,12,0,33,78,Monaco,79.537
51,12,0,43,78,Monaco,79.594
52,16,2,41,78,Monaco,79.372
53,2,1,33,78,Monaco,79.541
54,8,1,43,78,Monaco,80.966
55,6,2,41,78,Monaco,78.941
56,5,0,34,78,Monaco,78.379
57,5,1,30,78,Monaco,78.185
58,6,1,43,78,Monaco,78.565
59,11,2,44,78,Monaco,78.381
60,2,1,44,78,Monaco,78.45
61,3,2,35,78,Monaco,78.428
62,2,2,43,78,Monaco,77.774
63,7,2,38,78,Monaco,78.148
64,15,0,31,78,Monaco,77.763
65,15,0,38,78,Monaco,78.054
66,13,2,35,78,Monaco,77.932
67,5,1,39,78,Monaco,77.628
68,4,1,40,78,Monaco,77.725
69,1,2,33,78,Monaco,77.959
70,4,0,33,78,Monaco,77.325
71,9,1,38,78,Monaco,77.229
72,4,0,43,78,Monaco,80.621
73,12,0,39,78,Monaco,107.651
74,16,0,43,78,Monaco,89.068
75,13,1,35,78,Monaco,77.373
76,11,0,32,78,Monaco,78.133
77,13,1,30,78,Monaco,77.848
78,4,1,31,78,Monaco,78.262
1,3,0,43,78,Monaco,84.315
2,5,1,37,78,Monaco,78.485
3,17,1,35,78,Monaco,78.108
4,13,1,36,78,Monaco,77.95
5,2,0,33,78,Monaco,77.828
6,13,2,39,78,Monaco,77.468
7,2,1,43,78,Monaco,77.62
8,16,0,34,78,Monaco,76.988
9,18,1,37,78,Monaco,77.063
10,1,0,43,78,Monaco,77.24
11,9,1,32,78,Monaco,77.521
12,11,0,33,78,Monaco,94.447
13,11,2,39,78,Monaco,79.001
14,10,2,38,78,Monaco,77.364
15,8,2,38,78,Monaco,76.27
16,10,1,36,78,Monaco,76.719
17,15,2,35,78,Monaco,77.472
18,3,2,43,78,Monaco,77.277
19,2,0,44,78,Monaco,77.378
20,15,2,33,78,Monaco,77.696
21,16,0,41,78,Monaco,78.925
22,17,0,41,78,Monaco,78.356
23,14,1,30,78,Monaco,78.354
24,4,2,40,78,Monaco,79.612
25,10,1,38,78,Monaco,78.563
26,17,1,34,78,Monaco,79.024
27,4,2,32,78,Monaco,78.495
28,12,1,39,78,Monaco,79.171
29,12,1,35,78,Monaco,79.876
30,3,0,31,78,Monaco,79.723
31,3,1,41,78,Monaco,78.961
32,3,1,32,78,Monaco,78.118
33,3,1,41,78,Monaco,78.316
34,16,0,39,78,Monaco,78.921
35,9,1,34,78,Monaco,78.91
36,1,1,44,78,Monaco,79.465
37,17,0,34,78,Monaco,78.962
38,13,1,39,78,Monaco,78.645
39,18,2,41,78,Monaco,79.092
40,5,0,35,78,Monaco,79.7
41,14,2,42,78,Monaco,79.217
42,17,0,32,78,Monaco,79.324
43,1,2,32,78,Monaco,79.511
44,18,2,37,78,Monaco,79.716
45,10,1,37,78,Monaco,79.451
46,9,1,41,78,Monaco,79.596
47,11,1,39,78,Monaco,79.637
48,18,1,31,78,Monaco,79.348
49,15,1,36,78,Monaco,79.447
50,3,2,38,78,Monaco,79.696
51,8,2,33,78,Monaco,79.508
52,9,1,33,78,Monaco,79.327
53,1,1,30,78,Monaco,79.59
54,15,1,31,78,Monaco,81.011
55,12,1,37,78,Monaco,79.036
56,12,1,31,78,Monaco,78.861
57,17,2,37,78,Monaco,79.033
58,7,0,44,78,Monaco,78.496
59,12,1,42,78,Monaco,78.483
60,6,0,40,78,Monaco,78.28
61,2,2,36,78,Monaco,78.425
62,16,0,42,78,Monaco,78.2
63,8,0,44,78,Monaco,78.478
64,16,2,36,78,Monaco,77.971
65,1,1,43,78,Monaco,77.839
66,11,1,40,78,Monaco,77.946
67,7,1,37,78,Monaco,78.89
68,12,0,39,78,Monaco,78.185
69,12,0,35,78,Monaco,79.284
70,13,1,32,78,Monaco,78.741
71,18,0,35,78,Monaco,78.85
72,10,1,33,78,Monaco,83.489
73,4,2,34,78,Monaco,106.095
74,6,0,30,78,Monaco,86.132
75,3,0,37,78,Monaco,77.926
76,1,2,41,78,Monaco,78.25
77,13,2,39,78,Monaco,78.416
78,19,0,35,78,Monaco,78.736
1,4,2,41,78,Monaco,85.237
2,13,0,34,78,Monaco,78.414
3,5,0,32,78,Monaco,78.156
4,17,1,42,78,Monaco,77.725
5,18,0,40,78,Monaco,77.88
6,16,2,41,78,Monaco,77.547
7,3,1,33,78,Monaco,77.618
8,16,0,38,78,Monaco,77.171
9,9,0,34,78,Monaco,77.043
10,9,1,40,78,Monaco,77.216
11,1,1,41,78,Monaco,77.605
12,16,1,30,78,Monaco,77.906
13,1,1,40,78,Monaco,76.392
14,1,2,35,78,Monaco,76.879
15,18,2,33,78,Monaco,77.125
16,16,0,42,78,Monaco,78.129
17,7,1,42,78,Monaco,95.833
18,15,2,44,78,Monaco,79.851
19,8,2,34,78,Monaco,77.06
20,3,1,30,78,Monaco,77.076
21,15,1,41,78,Monaco,77.31
22,12,0,30,78,Monaco,77.81
23,2,2,44,78,Monaco,78.551
24,5,0,41,78,Monaco,78.6
25,2,2,39,78,Monaco,78.883
26,5,2,41,78,Monaco,79.284
27,19,1,38,78,Monaco,79.135
28,19,1,33,78,Monaco,78.907
29,8,1,30,78,Monaco,79.698
30,13,1,38,78,Monaco,79.448
31,17,2,38,78,Monaco,79.494
32,10,2,42,78,Monaco,78.941
33,5,0,41,78,Monaco,79.069
34,12,0,37,78,Monaco,79.062
35,4,0,33,78,Monaco,79.301
36,3,0,39,78,Monaco,79.466
37,1,2,30,78,Monaco,78.993
38,17,1,36,78,Monaco,79.016
39,9,1,39,78,Monaco,78.97
40,4,2,33,78,Monaco,79.137
41,10,1,40,78,Monaco,79.592
42,5,1,34,78,Monaco,79.42
43,8,2,39,78,Monaco,79.31
44,9,2,33,78,Monaco,79.614
45,2,2,38,78,Monaco,79.492
46,4,1,43,78,Monaco,79.24
47,15,2,38,78,Monaco,79.469
48,5,2,32,78,Monaco,79.285
49,15,0,35,78,Monaco,79.377
50,18,1,36,78,Monaco,78.931
51,11,1,44,78,Monaco,79.272
52,14,0,34,78,Monaco,79.363
53,12,0,33,78,Monaco,79.204
54,19,0,38,78,Monaco,80.553
55,14,2,41,78,Monaco,79.576
56,17,0,42,78,Monaco,79.617
57,11,1,41,78,Monaco,78.582
58,3,2,33,78,Monaco,78.929
59,1,2,34,78,Monaco,78.597
60,4,0,33,78,Monaco,78.875
61,1,0,35,78,Monaco,78.725
62,6,0,40,78,Monaco,78.147
63,9,1,32,78,Monaco,78.555
64,15,0,30,78,Monaco,78.339
65,6,1,38,78,Monaco,78.747
66,9,1,36,78,Monaco,78.607
67,2,2,31,78,Monaco,78.591
68,3,2,38,78,Monaco,78.911
69,13,1,36,78,Monaco,78.719
70,16,1,37,78,Monaco,77.957
71,9,2,41,78,Monaco,78.424
72,14,2,40,78,Monaco,88.274
73,10,0,38,78,Monaco,104.166
74,18,1,38,78,Monaco,80.453
75,2,0,30,78,Monaco,78.21
76,8,2,30,78,Monaco,78.08
77,13,0,33,78,Monaco,78.435
78,10,2,43,78,Monaco,78.358
1,4,1,30,78,Monaco,86.051
2,3,0,34,78,Monaco,78.63
3,4,0,32,78,Monaco,78.096
4,8,2,30,78,Monaco,78.074
5,1,0,34,78,Monaco,78.016
6,17,2,38,78,Monaco,77.734
7,3,2,35,78,Monaco,77.953
8,12,2,44,78,Monaco,77.559
9,15,0,44,78,Monaco,77.823
10,1,1,42,78,Monaco,77.768
11,10,1,30,78,Monaco,77.935
12,16,2,38,78,Monaco,78.737
13,9,0,35,78,Monaco,79.014
14,1,0,38,78,Monaco,79.044
15,17,1,42,78,Monaco,79.285
16,17,2,37,78,Monaco,79.415
17,1,0,43,78,Monaco,96.837
18,8,0,36,78,Monaco,79.033
19,2,1,33,78,Monaco,77.692
20,13,1,36,78,Monaco,76.55
21,4,1,41,78,Monaco,76.312
22,7,2,34,78,Monaco,77.999
23,16,0,30,78,Monaco,76.866
24,12,0,31,78,Monaco,77.141
25,5,2,34,78,Monaco,77.334
26,15,2,39,78,Monaco,77.496
27,6,0,43,78,Monaco,77.911
28,1,2,34,78,Monaco,77.957
29,9,2,35,78,Monaco,78.321
30,13,1,36,78,Monaco,78.115
31,4,2,35,78,Monaco,78.863
32,2,0,41,78,Monaco,79.163
33,14,0,37,78,Monaco,79.958
34,11,2,40,78,Monaco,79.015
35,19,0,40,78,Monaco,79.337
36,18,1,36,78,Monaco,79.03
37,17,1,33,78,Monaco,79.056
38,8,2,41,78,Monaco,78.292
39,11,0,31,78,Monaco,78.829
40,13,1,44,78,Monaco,80.506
41,17,0,34,78,Monaco,79.479
42,16,1,32,78,Monaco,79.362
43,13,1,36,78,Monaco,79.167
44,16,0,35,78,Monaco,79.495
45,7,1,39,78,Monaco,79.421
46,4,2,36,78,Monaco,79.695
47,9,0,35,78,Monaco,79.292
48,5,1,34,78,Monaco,79.497
49,6,0,36,78,Monaco,79.172
50,16,1,36,78,Monaco,78.727
51,13,1,42,78,Monaco,79.331
52,6,0,43,78,Monaco,79.547
53,16,1,32,78,Monaco,79.09
54,15,0,44,78,Monaco,80.477
55,15,2,34,78,Monaco,79.238
56,15,1,41,78,Monaco,79.339
57,18,1,40,78,Monaco,78.98
58,8,1,39,78,Monaco,78.805
59,19,0,42,78,Monaco,78.717
60,8,0,41,78,Monaco,78.516
61,3,0,34,78,Monaco,78.948
62,8,1,42,78,Monaco,78.255
63,19,0,39,78,Monaco,78.297
64,12,0,30,78,Monaco,78.434
65,17,0,32,78,Monaco,78.637
66,19,1,39,78,Monaco,78.497
67,3,1,33,78,Monaco,79.713
68,16,0,42,78,Monaco,78.476
69,9,1,39,78,Monaco,78.439
70,18,0,41,78,Monaco,78.146
71,8,2,30,78,Monaco,78.134
72,3,0,36,78,Monaco,88.268
73,3,1,31,78,Monaco,103.692
74,18,1,43,78,Monaco,81.311
75,1,1,42,78,Monaco,77.741
76,5,2,34,78,Monaco,78.053
77,17,1,31,78,Monaco,78.087
78,17,1,37,78,Monaco,78.407
1,1,1,30,78,Monaco,87.102
2,15,2,44,78,Monaco,79.01
3,10,2,33,78,Monaco,78.84
4,6,2,44,78,Monaco,78.667
5,17,1,30,78,Monaco,78.499
6,12,0,31,78,Monaco,78.64
7,11,1,43,78,Monaco,78.671
8,4,1,43,78,Monaco,78.671
